ID,electricity_consumption
709,204.67842770977614
710,202.9693872955932
711,199.7720239279049
712,202.39349003721506
713,202.93357599129533
714,206.94765170498604
715,212.3583695079224
716,216.83903505281435
717,221.71662057139886
718,294.5697743553439
719,284.88407894373415
720,262.5752566747041
721,250.42354996956328
722,235.99412894596722
723,240.60662406647123
724,250.07041445895186
725,255.46298050380233
726,309.5981332268678
727,283.30427710697813
728,247.38159590002041
729,248.20999771300794
730,243.09886650300163
731,219.70899033654018
732,220.96583374289622
733,217.27308631818005
734,221.29599536136146
735,209.7151868576448
736,211.80105143580957
737,214.82642658855437
738,217.31028231299115
739,219.81084124164758
740,216.76599205778496
741,231.80902740324143
742,225.0789291440593
743,240.89418810905792
1296,357.710935836673
1297,361.53533230768437
1298,327.82525525691466
1299,339.13467971718666
1300,346.2689105030979
1301,325.6528885897794
1302,326.0349820222714
1303,301.0628375228793
1304,278.70400265743723
1305,276.53390617621227
1306,266.5934942028201
1307,245.00768332578176
1308,257.5312223210397
1309,236.4635595651292
1310,244.29249383030123
1311,234.49564705789368
1312,227.66864954697414
1313,220.34114162772207
1314,270.53050955719664
1315,246.5185441892009
1316,399.4534139357993
1317,417.5767569362722
1318,357.2867095760769
1319,392.8228493827058
1320,377.0336328080519
1321,328.46187883646735
1322,422.97353132509716
1323,430.97159720947445
1324,411.18110318455507
1325,407.11620343936244
1326,435.1907679409173
1327,427.6451828944432
1328,416.59417507379806
1329,399.6455480602726
1330,382.0167632102088
1331,356.0322559469328
1332,343.5318788984217
1333,291.1675822866331
1334,276.4912978991866
1335,321.1091039080486
1336,282.11298409137004
1337,303.7472600302218
1338,260.1813784153182
1339,280.9225260958652
1340,280.78029852897293
1341,262.393949917257
1342,277.7792253443485
1343,279.3179435874005
1344,248.3571521498472
1345,248.92767278746163
1346,284.81005454823116
1347,279.6277796579243
1348,377.3288541607723
1349,412.8215823739682
1350,385.317367798877
1351,366.36360900465195
1352,369.9854976191183
1353,377.53346695192096
1354,360.5158875560582
1355,358.1187512317902
1356,440.9055750507339
1357,445.77184850905223
1358,443.2291801219304
1359,421.56756934793384
1360,450.4697098266311
1361,415.3767070875655
1362,464.9718130387635
1363,449.28866238845944
1364,454.047667971863
1365,452.45418988580224
1366,447.1482257203046
1367,415.7416799993105
1368,452.64189930710626
1369,423.9260198652101
1370,426.26098256254045
1371,408.023065533869
1372,402.46643481702284
1373,361.2621779124443
1374,371.1083763749812
1375,338.96166645618086
1376,370.1692711945757
1377,346.2379796471428
1378,346.95736010426265
1379,328.0464915910526
1380,301.1174734173554
1381,322.92853189945805
1382,333.64036530493416
1383,327.69314915172896
1384,316.48046949166684
1385,278.139096103329
1386,279.179158801208
1387,325.83054338050886
1388,323.22165956802877
1389,320.8940412539354
1390,390.03748653916983
1391,420.8316580159013
1392,347.8682649354794
1393,335.1044617648364
1394,353.2022379871705
1395,304.12810067955456
1396,317.5225253858881
1397,338.3710282967809
1398,301.84706924750583
1399,288.44882758167455
1400,279.30458408486487
1401,258.2468345012479
1402,256.0169373856319
1403,243.03453605849356
1404,255.3095171727109
1405,247.4213193023887
1406,243.84580111640759
1407,254.0702333219398
1408,243.20691920683808
1409,256.73463968616
1410,264.38369643730266
1411,243.47287228531837
1412,251.93747938301672
1413,238.502465307343
1414,238.5803224136901
1415,242.01839666950917
1416,250.58214437071308
1417,274.8688215071084
1418,347.6152882578214
1419,302.36855762480496
1420,305.71686956777637
1421,262.02491945943905
1422,248.51446869980518
1423,244.89389832946685
1424,238.68763497913525
1425,231.9064961684519
1426,223.37365945093032
1427,248.3705067713986
1428,215.23220445003682
1429,228.5960866127586
1430,229.47279387637332
1431,222.06233172919548
1432,222.80474084784814
1433,223.79901967121904
1434,234.0067563091194
1435,225.50552602594587
1436,244.07044077364066
1437,262.8977639829092
1438,242.0954664418027
1439,243.0884333322605
1440,231.48558482285
1441,230.52758803599704
1442,211.96548874587197
1443,298.43156931481434
1444,277.1604424982949
1445,315.36425302059615
1446,293.94941847324424
1447,321.7761030221171
1448,325.9626868410449
1449,290.22079161022083
1450,258.5541509139643
1451,250.00067565409663
1452,245.46864820332647
1453,236.84030307207289
1454,223.69746087397735
1455,234.6655186358962
1456,226.82970166970458
1457,226.33243703411367
1458,247.37979758628651
1459,245.1814358408242
1460,238.43650383959653
1461,243.1225673966275
1462,241.55869801193558
1463,251.26108107669467
1464,218.13204816325333
1465,219.2919805329012
1466,217.59531662780464
1467,233.72780376083242
1468,214.34742732975494
1469,236.6816486552263
1470,230.38394098999555
1471,219.53972438085182
1472,215.88861666224165
1473,212.1944778124199
1474,217.89959077446895
1475,210.09604626165455
1476,214.01230803537135
1477,220.0143938033804
1478,215.41333357503441
1479,211.2804604361172
1480,229.62255916596746
1481,211.35289439530484
1482,234.81992709876872
1483,236.5595787244174
1484,225.7844482376646
1485,234.3632905492142
1486,291.62477896881677
1487,292.64195628375256
2040,206.57407971499478
2041,202.85151995835272
2042,201.23990311331121
2043,210.84936504811645
2044,210.30540138806674
2045,203.10299633414337
2046,204.4705621658621
2047,216.84987104954777
2048,203.19539158392033
2049,220.04583424284192
2050,217.63713370352204
2051,204.4584115600393
2052,228.30164706485272
2053,217.0533220366742
2054,250.44219991989533
2055,231.19480652851814
2056,226.44387421948215
2057,243.35654880832672
2058,250.7384568626372
2059,243.82391644732425
2060,250.77025979035022
2061,258.3705196036152
2062,324.6794722954093
2063,315.9327255868078
2064,251.53449949118115
2065,281.3013574873033
2066,293.8006811957618
2067,314.611980388526
2068,260.98956897084264
2069,326.41564935897014
2070,260.84006696129615
2071,314.8741046130942
2072,253.6760920904797
2073,287.8262757564316
2074,272.83623642265314
2075,269.29228932861724
2076,287.687051373717
2077,264.3853926381685
2078,277.4320812012221
2079,268.0122419678422
2080,241.02617695231916
2081,269.303085328618
2082,291.2389311767208
2083,296.73179977141086
2084,320.00055130614635
2085,331.4148682524947
2086,320.3764614815955
2087,334.7074355217223
2088,312.53557175673444
2089,311.56064227901834
2090,363.78606184588006
2091,359.7882419438752
2092,383.2005654370962
2093,346.3159434040074
2094,345.2347328376762
2095,365.48150224487335
2096,338.1248438421603
2097,324.3423738895134
2098,325.27758579372136
2099,351.5088494200854
2100,302.510086708041
2101,321.86753648218985
2102,272.90143946973666
2103,264.6641854221495
2104,249.64651979603812
2105,236.21715193427553
2106,272.94117737260325
2107,247.58791044895335
2108,244.9069439832805
2109,240.1151618202024
2110,266.1252314365662
2111,321.9915123558095
2112,319.7353649124034
2113,358.27201577973955
2114,310.239644349307
2115,367.5968211237231
2116,341.18348565489606
2117,344.9338488869522
2118,338.09765314842775
2119,369.690963432365
2120,317.4897294442057
2121,358.94016681488273
2122,355.8030379964191
2123,292.66421249534585
2124,298.6529569594958
2125,273.7557001854883
2126,277.5793136055931
2127,239.4008619544537
2128,265.6200896169859
2129,239.19920292650488
2130,253.70061448320348
2131,254.22685021033135
2132,363.48725357009255
2133,349.90904064648856
2134,330.6274953734625
2135,342.9858536366243
2136,299.3168143892207
2137,303.9994910065858
2138,307.19751444478544
2139,365.20381042406126
2140,362.6000841736553
2141,387.9857182938629
2142,382.08367235022297
2143,390.9701164311338
2144,386.82656269698776
2145,383.1151670340857
2146,350.5030648246815
2147,364.82934352772384
2148,366.70317895334665
2149,328.9404176890686
2150,318.88737562108594
2151,360.45367533926236
2152,341.3139864490876
2153,321.6965260701382
2154,371.0470017913357
2155,372.7447410712254
2156,403.50653514483264
2157,394.9483834749719
2158,373.17096384409086
2159,332.18658115830794
2160,330.0440283804208
2161,314.2043575934464
2162,292.2399589990685
2163,277.93753436870844
2164,261.6933594510037
2165,270.8209336185701
2166,246.40440093138884
2167,230.71968610222277
2168,261.55738456543065
2169,227.93261325731262
2170,229.4420020203827
2171,221.72635108214627
2172,224.8861778775585
2173,217.93098831708707
2174,208.45191268840836
2175,258.17326050484405
2176,319.3819361961125
2177,317.86839340880385
2178,286.3657319375557
2179,316.3563378482688
2180,334.42333017584417
2181,348.25052046714507
2182,353.48326936730393
2183,382.2482393853298
2184,350.0736455578806
2185,365.7609832972092
2186,360.6819320479606
2187,342.13142137384017
2188,360.75015015229206
2189,350.83577752653065
2190,344.7643434955322
2191,359.94483638485525
2192,325.3879096168396
2193,290.0850892942193
2194,309.9001708327739
2195,328.42110367162604
2196,260.3268539666031
2197,254.59211448492886
2198,241.18401004901995
2199,257.66117380576355
2200,240.6004755004623
2201,260.50544746164286
2202,260.15664101461533
2203,309.64085207774275
2204,325.92601763956253
2205,321.361093560966
2206,309.12119675821685
2207,321.11701688723485
2760,289.6232537593721
2761,292.8598899743568
2762,302.38233338354
2763,286.6916800741607
2764,333.1046886922012
2765,323.78302402077463
2766,334.4768463651628
2767,348.75537170169133
2768,314.20741534314425
2769,325.2690739104882
2770,302.04954306145834
2771,286.8503539054794
2772,269.697929998868
2773,282.03186636570035
2774,279.90159339498433
2775,330.00118563091775
2776,315.9352710170761
2777,302.2603568131338
2778,307.3043700824882
2779,301.1831602450664
2780,322.65043207105634
2781,334.35853969330395
2782,328.1598584249108
2783,343.3353390976286
2784,325.4518818424328
2785,338.6304938379122
2786,326.8928458478799
2787,332.13215772740597
2788,306.3031281857572
2789,320.5765607768924
2790,316.6955572040229
2791,330.4071599910661
2792,308.990259010578
2793,271.94808392166937
2794,267.6755842957773
2795,269.3474146817122
2796,267.6221272668334
2797,260.9785302718403
2798,255.18543271550539
2799,266.64890225908266
2800,305.58817582238044
2801,282.36551926091005
2802,282.06473228847574
2803,283.34289114834075
2804,291.6594043811979
2805,292.4769479909404
2806,317.96815352813
2807,311.87590527747824
2808,292.9901894520783
2809,282.7316359487361
2810,294.20063050385
2811,289.5503216508226
2812,313.5132144035581
2813,314.8928007954955
2814,312.44368743929
2815,328.5180727422187
2816,296.23551018101915
2817,297.7312272573343
2818,281.0166310819884
2819,306.6568568058384
2820,293.07435177825704
2821,282.0394817678517
2822,306.85367330491226
2823,284.80051774537895
2824,301.56473013416655
2825,303.70994752378687
2826,299.0696601568504
2827,297.4514500258834
2828,306.9512629110051
2829,319.018131988862
2830,319.0510638668329
2831,322.39378411422007
2832,307.0319592317616
2833,294.4314495171255
2834,342.0675039756951
2835,324.3987218792002
2836,324.0590160942788
2837,341.8686864486458
2838,348.7032499907641
2839,321.78707198529054
2840,359.53335416529717
2841,339.8270719247048
2842,352.5368988627684
2843,311.6892159471281
2844,326.19751784110457
2845,317.16753663210693
2846,322.27365042898884
2847,341.4160465273318
2848,323.5686613900114
2849,342.29149841843684
2850,311.18624671490494
2851,352.6368674532379
2852,355.02292156650765
2853,364.20090344209876
2854,363.1936198499227
2855,380.2812954886885
2856,341.9922998810702
2857,358.6276004099151
2858,358.9853838743649
2859,360.3746438490973
2860,355.9213465982001
2861,352.6918214108669
2862,344.58762417918854
2863,321.69807112380977
2864,366.1961370443297
2865,325.5028284850258
2866,344.5141053319737
2867,283.373473001658
2868,273.7035012958912
2869,261.41305121689425
2870,281.1229641340455
2871,272.0127658696014
2872,247.36012914357227
2873,264.52774796279374
2874,255.5559656736687
2875,255.18211387109648
2876,255.94034536754106
2877,254.43568655536768
2878,262.5030254821949
2879,239.0461609646082
2880,232.56557185753624
2881,238.01125620062032
2882,233.11458616762386
2883,235.74631640889373
2884,233.5402460228658
2885,240.0921484380497
2886,239.72568598603243
2887,234.12579672216967
2888,227.37532156513262
2889,228.70712754193588
2890,232.4619648739404
2891,222.9840369836566
2892,224.134416698186
2893,225.98031895630848
2894,221.25812485283754
2895,220.2668730293547
2896,225.06203420263114
2897,220.35598561550327
2898,215.6816907520468
2899,258.65517711618065
2900,261.68445779598284
2901,259.39567992055385
2902,272.88936605363756
2903,294.75779814175036
2904,287.54170649784976
2905,263.0552388324702
2906,263.2938899061286
2907,270.66471238608284
2908,289.26218108792386
2909,311.06064618529695
2910,322.6870120915929
2911,270.3800855389731
2912,278.3195835249238
2913,250.06997550050608
2914,225.07181378262513
2915,219.56276134311923
2916,217.44140946419316
2917,232.67341989385966
2918,219.80102217669037
2919,221.24727434101152
2920,215.50577795893446
2921,218.0140682673448
2922,223.8554527428909
2923,223.79317188646954
2924,234.8566832514594
2925,233.56515199614338
2926,237.710045948855
2927,236.6602897045478
2928,228.84911820253436
2929,257.5280924224742
2930,248.05607304647555
2931,250.8717071556716
2932,242.2110130331111
2933,248.3349714994227
2934,270.44716453340885
2935,259.8727527734341
2936,268.0333525064011
2937,272.60290281767067
2938,254.40818441989472
2939,273.9153764112462
2940,267.1921555690401
2941,262.55093473896693
2942,270.79890973034
2943,261.72256316493014
2944,282.89064206614495
2945,255.49034672252264
2946,261.4210504335376
2947,263.6823903782966
2948,266.25763419670756
2949,264.9152637365318
2950,271.0357774807774
2951,281.04657043573366
3504,351.3373840501165
3505,318.615682972669
3506,331.34917725598075
3507,342.53034955835227
3508,348.4392480422293
3509,302.96958395949315
3510,332.28867464040405
3511,320.4358140568726
3512,352.1978904280883
3513,331.6759319308134
3514,300.436332105686
3515,345.639684551905
3516,320.579292664832
3517,319.55270903186437
3518,322.39461917204756
3519,312.45709326855257
3520,318.64783998819536
3521,323.12541232844626
3522,308.8265855915028
3523,312.1631976136321
3524,289.84131943281693
3525,321.21906093624773
3526,328.42520353415296
3527,341.44671528176184
3528,316.8425205970921
3529,319.91208143405305
3530,306.0805889427532
3531,312.2507397832725
3532,351.7709542405681
3533,342.06263465228176
3534,373.87491214172314
3535,357.19837011429
3536,328.71180513440277
3537,346.43648419948374
3538,330.2387047870646
3539,317.5576899451367
3540,281.3206117966638
3541,263.77977270358707
3542,286.5197109402415
3543,268.29356563979593
3544,282.4023993253047
3545,300.49123110530974
3546,307.6131241405783
3547,285.6216562605673
3548,294.1410626447223
3549,299.1960156511873
3550,311.5447631708613
3551,313.958039817098
3552,301.6192904920374
3553,340.7291892766434
3554,343.6635992869568
3555,351.89893821587526
3556,359.6314824440191
3557,353.33949097148883
3558,323.6036291749381
3559,325.89721532572497
3560,327.82862194431743
3561,329.9787640363666
3562,357.947280805867
3563,360.8241797419478
3564,337.10890823438507
3565,315.3161890497245
3566,316.11560718058837
3567,329.86812704097304
3568,365.736185232236
3569,335.3073903174858
3570,340.63636139247086
3571,338.57154355398814
3572,323.3781920504299
3573,339.6586764975845
3574,326.47702241050615
3575,334.7257032068671
3576,346.77580500438575
3577,314.15278350947784
3578,325.76773131376
3579,324.32756661631754
3580,354.5148218440889
3581,358.3446565702188
3582,324.4226375394683
3583,322.8914633408478
3584,335.416301175053
3585,312.7498458503869
3586,312.12422392637905
3587,325.2210430758332
3588,304.54676651963973
3589,307.79612033179467
3590,289.6061610004119
3591,239.43722301202087
3592,250.00044571342147
3593,260.6360669217705
3594,279.891194689217
3595,275.78371739644047
3596,305.55774187768736
3597,310.0766191962224
3598,261.88721693405114
3599,275.46913491830014
3600,287.04470145764657
3601,255.26153655303705
3602,251.5400356796658
3603,266.61674059359984
3604,254.44998874519882
3605,259.13817451881465
3606,256.56096270188476
3607,251.68908619035074
3608,259.08841554245623
3609,246.57351219571854
3610,273.51453333943635
3611,276.4792811941835
3612,259.9428674968125
3613,269.88425832548995
3614,285.28872437623346
3615,264.59979159514336
3616,246.95090167463258
3617,270.6040613093887
3618,262.07335610986036
3619,257.57664953482407
3620,264.36890343282465
3621,248.74286495579491
3622,250.65336594066784
3623,253.20675392108635
3624,248.943627340548
3625,247.61372819455804
3626,237.40515750152673
3627,247.00380702625566
3628,236.6438788592255
3629,255.46489450223953
3630,259.8002849917492
3631,240.89188257394082
3632,262.83879825651616
3633,237.50386735968385
3634,254.72137030288502
3635,248.349276331939
3636,270.65795152104073
3637,260.95033834771874
3638,256.256779866349
3639,245.59334702958347
3640,243.8777545669102
3641,241.6981459752414
3642,255.3985410567879
3643,252.6918135550774
3644,275.35579175513766
3645,273.79554731728865
3646,271.075514091553
3647,265.2491900472475
3648,260.76884321779215
3649,296.2793687457802
3650,305.2624022339934
3651,302.25399339471426
3652,283.6094734404568
3653,297.58809342852675
3654,347.85017708277144
3655,333.1469866392426
3656,343.47976185517257
3657,299.5264271346212
3658,306.12869858796296
3659,286.99024256391715
3660,300.5129552316273
3661,254.258437004387
3662,253.97141923026012
3663,249.34531601858953
3664,239.78846562796576
3665,242.62942481366417
3666,251.73803143070953
3667,242.760639418404
3668,268.50310211956776
3669,276.89067271265196
3670,264.957746783038
3671,289.65132316335723
4224,309.7820611542041
4225,319.9227821240829
4226,314.0367323385925
4227,325.6520938072034
4228,308.6621826792357
4229,276.1615515908091
4230,284.1424447745013
4231,269.71782389388346
4232,282.7521874966241
4233,265.0107298808072
4234,275.8122209523477
4235,288.95147377803045
4236,279.26500061198317
4237,262.68214902529013
4238,271.8020733156448
4239,287.1018166827737
4240,300.01696741236253
4241,261.0075928338935
4242,289.0036873819054
4243,259.4479536820406
4244,270.28696824889846
4245,355.61198235516207
4246,320.94297860082304
4247,311.516930371081
4248,330.2067148248483
4249,298.2123894703605
4250,268.8648310376413
4251,316.43863159140705
4252,371.0608687911423
4253,335.82693600257
4254,353.95806876853516
4255,352.4788804184954
4256,325.1290110743252
4257,331.4554950827584
4258,260.55897683896717
4259,261.87640295488643
4260,270.7576823745982
4261,254.9101491426298
4262,302.2936874572442
4263,272.71094006991535
4264,284.03462094644453
4265,275.02570041183714
4266,292.77703936301066
4267,284.73404418955994
4268,266.8208803038806
4269,311.39033169825365
4270,305.1326183184404
4271,358.1687017719136
4272,318.496060014794
4273,324.415346227541
4274,310.652355894282
4275,309.313278928021
4276,369.756411024069
4277,338.6332005714938
4278,320.0821156196799
4279,366.2306274260614
4280,352.5212207620629
4281,329.9082659326742
4282,320.8097498095533
4283,363.4476522907676
4284,362.35481698006424
4285,356.71900996710787
4286,318.83173670307815
4287,356.85576531950665
4288,305.8317223425693
4289,301.5410538709355
4290,339.93313304002567
4291,325.2079499631741
4292,311.54135968786017
4293,311.05111880517353
4294,312.46618517589724
4295,319.22763669425626
4296,321.99086902871073
4297,327.57595967739695
4298,328.21819640433546
4299,369.5277903112976
4300,366.1250104210667
4301,371.6250874221155
4302,343.2595022540185
4303,382.44768888330736
4304,380.1926121158221
4305,376.76082262295876
4306,368.5708932048606
4307,351.2062822698027
4308,329.1372905050005
4309,351.6492724551504
4310,329.0359367814583
4311,359.6268307136487
4312,365.42237975873434
4313,343.2729573861857
4314,337.7972940871465
4315,330.4655671874018
4316,348.1407786159684
4317,360.11845883070384
4318,374.2511899958264
4319,370.9813102118152
4320,357.72796318338163
4321,359.0696607344441
4322,329.4566811845643
4323,383.8828743948612
4324,366.1961330080651
4325,369.7563187258696
4326,341.317773056398
4327,308.7381450680924
4328,330.9920593649985
4329,375.2663653183159
4330,356.07081628772863
4331,363.19912275264295
4332,346.8804303371036
4333,367.12748355041
4334,365.1794445641333
4335,371.64922946706116
4336,369.8443392197696
4337,359.62157480361685
4338,362.02318511943315
4339,357.6447741935659
4340,369.6647744941007
4341,370.7204790332266
4342,366.67790289224996
4343,365.0174996084431
4344,360.8950566586584
4345,349.37137795985126
4346,395.2624502295833
4347,376.0636115733635
4348,374.3613915246559
4349,377.2188332266274
4350,375.5703456431958
4351,375.2719171284222
4352,335.2973459163622
4353,329.9993604596311
4354,366.50942613721406
4355,365.1851388602348
4356,372.7839080106203
4357,386.4645503910051
4358,351.5331746945512
4359,385.5324853096082
4360,378.2889307774332
4361,372.05546811966934
4362,393.18236526721495
4363,389.16289987059736
4364,366.27614828414437
4365,370.6792329658995
4366,390.4453341107738
4367,370.0749495049608
4368,383.6578190734023
4369,364.8878615885742
4370,387.13512719435795
4371,395.84478314368056
4372,348.64648753451615
4373,344.8074854310606
4374,372.22336979998704
4375,367.4411784527096
4376,370.2365519448547
4377,392.7614117439092
4378,371.7934940559408
4379,383.8492882890965
4380,384.4646080774356
4381,386.07614380514076
4382,375.9454057862018
4383,379.6697840806856
4384,397.4448256115935
4385,375.5219684940951
4386,374.22428850184485
4387,371.3102201407565
4388,375.1426524764632
4389,388.80579326869827
4390,381.56034714685217
4391,395.1555054894255
4392,379.19176586031904
4393,375.53365740523776
4394,387.8940586511791
4395,384.03218678360327
4396,380.24032414372857
4397,354.33472919634704
4398,355.0622841084689
4399,347.4708477563097
4400,359.0376270044186
4401,346.24124377454297
4402,312.59242744095616
4403,284.7382685695061
4404,299.27497122610805
4405,285.30966810025797
4406,299.24215838377444
4407,258.4539276049774
4408,264.789048823121
4409,304.4947619391085
4410,302.3351086600788
4411,309.6999850663698
4412,292.6295674527004
4413,293.3442400849743
4414,328.72929076484087
4415,347.1584543604099
4968,293.1377454435345
4969,282.8949736355397
4970,291.60435535696837
4971,283.2406224274691
4972,284.5605139707224
4973,276.64647979436415
4974,297.285797458796
4975,300.7910916373751
4976,321.4582773333111
4977,300.9702757490909
4978,326.4180034879467
4979,305.40817084080817
4980,310.2359850042266
4981,301.0231749385156
4982,313.9764378235386
4983,298.34709227536393
4984,286.24680007710873
4985,319.62236297615704
4986,288.6488889815766
4987,307.88625431470564
4988,301.23711832029085
4989,319.2897732492536
4990,316.5332670012474
4991,297.082800922147
4992,303.484868824274
4993,304.1541770771551
4994,293.7898960169683
4995,294.53390224483763
4996,290.5595618336278
4997,322.6695937676285
4998,299.32702396624256
4999,288.1909829984353
5000,291.96199883575713
5001,336.3447762581008
5002,306.30069710530864
5003,297.6923774716288
5004,312.9988959075975
5005,386.49313623215585
5006,421.09488713543857
5007,307.363553544935
5008,303.510444620702
5009,315.9782687144403
5010,304.20348289366785
5011,371.85382097625927
5012,300.43287555111374
5013,374.69366529976486
5014,378.2223117243787
5015,338.2460368647407
5016,416.36857850492487
5017,311.4302877974662
5018,321.59096291363005
5019,334.48441376148145
5020,310.6474575241153
5021,422.7461532607601
5022,322.7195873547999
5023,315.07159400198515
5024,328.4834025783405
5025,269.8591556425671
5026,263.5164281611571
5027,293.97990763703365
5028,275.9966683872347
5029,286.57591150525
5030,281.2588285767841
5031,305.1622058800791
5032,303.39107790749017
5033,275.30108037816984
5034,272.4136650429975
5035,278.1726824840633
5036,274.7923683511137
5037,275.7363553656896
5038,281.2316964652908
5039,267.12463112358085
5040,267.8969077387739
5041,257.23303020295054
5042,262.98627745301127
5043,249.1407086686919
5044,276.32225574170116
5045,264.28150430612186
5046,264.6683923011719
5047,251.51141594523844
5048,286.2787887329768
5049,295.9931966899655
5050,290.13398130929704
5051,284.69151978270975
5052,301.4334655829926
5053,295.64817441035655
5054,301.6324393591987
5055,307.1542179890051
5056,302.197474502886
5057,297.3874118171048
5058,289.6189048423702
5059,307.6177142216952
5060,290.9882109803501
5061,294.86105556593407
5062,287.2008555755407
5063,309.3891223510124
5064,296.3765081590663
5065,295.66848754118104
5066,308.1748699542564
5067,323.5748022628973
5068,301.419914438229
5069,299.27557686863776
5070,296.4106545233653
5071,304.9101075569815
5072,297.11620319589224
5073,291.5092519492986
5074,277.81040148446704
5075,291.09275049451736
5076,271.7210330034148
5077,288.5427215972475
5078,286.2262099144039
5079,256.2572929161882
5080,277.8260637848404
5081,290.36586087984074
5082,284.31953859453284
5083,297.661429402712
5084,305.80824328249855
5085,299.0909415813187
5086,365.72035894184927
5087,316.8638875166248
5088,316.3636786558502
5089,306.40277773893933
5090,324.21069988972954
5091,299.81772836988483
5092,318.0773338834457
5093,320.5813576069546
5094,326.1479440996277
5095,324.5707196300132
5096,315.9777527739807
5097,313.10977892207114
5098,424.7828791354151
5099,324.0547900299348
5100,394.306252615439
5101,380.9767444257234
5102,319.78076150984896
5103,366.764073864074
5104,374.0557783222243
5105,291.5460084724741
5106,299.7396828673357
5107,310.77652026291884
5108,363.84554246277224
5109,373.78167960880245
5110,420.86138215320284
5111,418.1661343928772
5112,308.49869017466773
5113,384.3571826077953
5114,304.8365914555959
5115,299.7643285616528
5116,307.34110790287485
5117,321.31241150163646
5118,295.8129288128965
5119,310.4418768913496
5120,296.8268241823779
5121,300.128537526742
5122,269.6725062458321
5123,270.4674510148351
5124,228.12427234553815
5125,246.46043468434573
5126,242.39460880781022
5127,241.1091055198827
5128,222.0407220080346
5129,241.14249059106746
5130,264.4788764586071
5131,274.36447577829813
5132,291.1582653791468
5133,262.18637894748775
5134,275.9047270051894
5135,299.6330958565154
5136,268.8915022907377
5137,263.87717459016335
5138,283.52459103121015
5139,281.6101458113083
5140,284.2710123040285
5141,281.9748922350112
5142,309.4037274301543
5143,305.7734747369842
5144,313.57104858302563
5145,278.79518900704977
5146,302.3412955377734
5147,318.8891039623283
5148,270.76166999149933
5149,281.9430317933383
5150,280.3650810180594
5151,280.2931803088959
5152,250.36094509157203
5153,265.190520560263
5154,259.7864220640169
5155,285.8467395801451
5156,274.31822251996533
5157,265.7375515665897
