ID,electricity_consumption
1449,294.51916368858235
1450,257.3587534587583
1451,248.71293951521568
1452,246.02565700215047
1453,237.68690686693708
1454,222.74060447789645
1455,238.22224294980242
1456,228.4726124247498
1457,227.880464784647
1458,245.72638591333993
1459,243.0718443554692
1460,242.0176888281316
1461,247.11276752800592
1462,247.07418081098604
1463,253.864752673283
1464,217.11379233830237
1465,217.44575686053705
1466,218.3819050817471
1467,237.4583578190013
1468,214.67413312199864
1469,240.18852239412303
1470,233.41637529803464
1471,221.51283024059987
1472,217.07700271267163
1473,213.2272939488174
1474,222.14298422272017
1475,212.22443939773584
1476,217.20807310455527
1477,223.4412690272375
1478,218.85015933269906
1479,213.83054937264487
1480,227.24930332215868
1481,214.22515023892964
1482,231.66349330247374
1483,233.47759893687203
1484,230.87148324075864
1485,231.5353342591166
1486,290.29329186253665
1487,292.35725103627345
2040,206.1296364326981
2041,202.55753844497443
2042,200.79745354978394
2043,210.57205974596252
2044,207.27455350856732
2045,200.84672188255158
2046,202.4724133654206
2047,214.797437218881
2048,200.60534180385469
2049,213.16447490656756
2050,214.42353689803915
2051,202.15253658783948
2052,222.86672388175396
2053,208.18970866169386
2054,241.9839854442135
2055,227.13770142404547
2056,223.8156271522709
2057,239.92787078980433
2058,248.6190386336124
2059,241.21930137111076
2060,248.38846830486426
2061,257.69489956436615
2062,324.8271195790498
2063,314.4297328857197
2064,249.56544752440868
2065,275.9491707773446
2066,290.8653873169637
2067,310.14938039923237
2068,263.6066098717307
2069,327.2897789975198
2070,264.050215372496
2071,313.6359256000874
2072,252.04473700382786
2073,281.97676287556567
2074,264.5289689107871
2075,266.95722927937067
2076,281.6277088874972
2077,255.34651580224488
2078,277.22251481966026
2079,265.8108149484711
2080,236.54232085912318
2081,260.4239630719833
2082,286.28901196440455
2083,293.0379613196962
2084,318.62757717805823
2085,336.16894801169286
2086,322.71842444468103
2087,341.6819055765918
2088,312.8496409694659
2089,315.1765569238286
2090,373.8888282079955
2091,363.02197525315285
2092,387.5369652538357
2093,353.57479555753827
2094,352.5597361338019
2095,373.87949547649345
2096,325.97924050626796
2097,324.3907188930072
2098,325.91994335585895
2099,328.91366847876134
2100,292.96814007741585
2101,295.7092978662736
2102,264.1914714380947
2103,261.52018379026526
2104,245.55382238344825
2105,230.17076152324447
2106,265.4185791609208
2107,243.50344090619166
2108,241.34430375226958
2109,236.28010706330758
2110,265.1439366892275
2111,316.75293127867894
2112,314.00311423461505
2113,335.3341012911602
2114,309.5932234016371
2115,351.3746583240948
2116,339.01576238731707
2117,352.82822387841003
2118,341.31852369919164
2119,348.74914673954623
2120,311.2486550201549
2121,335.9628111101612
2122,332.6649255860106
2123,284.4616921056072
2124,293.30252338625996
2125,265.2257435985152
2126,268.3021286511288
2127,233.13548804772265
2128,257.39344910774344
2129,234.16417471195416
2130,249.81168423173042
2131,250.17427006814026
2132,341.6713604544505
2133,327.83000874030313
2134,332.8725261762814
2135,348.2473287518985
2136,293.4181455867332
2137,298.8374758485656
2138,303.4344385685091
2139,343.4651088433437
2140,340.4063807503598
2141,374.51141240227423
2142,363.47508128714543
2143,377.6419385492997
2144,369.47715342940563
2145,364.8842608263515
2146,326.52570975840933
2147,343.872128472313
2148,346.0816520459335
2149,328.86894308093537
2150,316.58642932696836
2151,338.7236109930367
2152,329.05509026237377
2153,320.71285928448265
2154,351.21446390519236
2155,353.22465691551173
2156,389.4728226279874
2157,379.1737280863869
2158,369.1231105569239
2159,333.8381514776884
2160,329.9718196665777
2161,311.9549816876635
2162,288.3685416184164
2163,271.68703182010535
2164,254.5364954930947
2165,266.1114138806584
2166,244.27635000037841
2167,226.3754419151538
2168,259.66607569552934
2169,223.9155430864946
2170,224.64976353216852
2171,216.20580994103372
2172,219.67492515332674
2173,216.2302201598466
2174,207.10032330416607
2175,256.3461036172143
2176,318.20893511590765
2177,319.4345631885578
2178,277.6396841652399
2179,314.20624343483274
2180,335.48744212487776
2181,352.2415947329294
2182,360.0182239379597
2183,363.8523253808417
2184,329.0022654723715
2185,372.2460426162731
2186,366.9830860269431
2187,345.4385481291649
2188,364.42464961232326
2189,354.1830067299432
2190,349.41646319314566
2191,364.5021218844895
2192,328.85788362492224
2193,286.8510176903877
2194,301.8376749260519
2195,314.64199770302065
2196,258.7554638416452
2197,251.64979774337218
2198,236.57605429935293
2199,255.44763389496978
2200,236.26810530655473
2201,254.56384711872437
2202,259.4749642516498
2203,306.5685386395705
2204,327.9862118496097
2205,323.9586580993827
2206,309.6088544754442
2207,325.85624003492427
2760,286.4061140716715
2761,290.5551537022885
2762,302.1444097340093
2763,284.44682967756233
2764,340.76198857810584
2765,331.30793048673354
2766,343.855293745099
2767,358.73270199899645
2768,318.06163092582966
2769,327.12561836386175
2770,300.4445066398173
2771,283.40530218754
2772,264.5067420576462
2773,279.87085495686614
2774,273.16252133268796
2775,334.7553881647701
2776,317.8218089656556
2777,302.83479016473336
2778,307.22679546922575
2779,300.14093119742853
2780,330.7208066925352
2781,345.8935605279191
2782,338.0609086934486
2783,356.5082284772787
2784,332.4607263687962
2785,347.742636447567
2786,331.6497848142428
2787,328.6454536887715
2788,309.65088045820903
2789,324.5163135372763
2790,318.649058921535
2791,338.7997696147918
2792,312.6365284007025
2793,271.0283750222738
2794,265.71620145748886
2795,267.89097568616717
2796,266.3924340247106
2797,258.47341511833355
2798,251.87409701046641
2799,264.4996571623157
2800,304.8507739464615
2801,279.83739248634936
2802,279.99321660305867
2803,285.64039763785235
2804,289.95017262379446
2805,290.96648822878666
2806,321.4686234899392
2807,313.95637049020854
2808,290.374335230494
2809,279.1239503063774
2810,292.1361851136264
2811,286.6909173256078
2812,319.14605546247867
2813,320.9023848646885
2814,317.78578206060774
2815,333.31021275883757
2816,297.2719222385594
2817,299.32434803334667
2818,282.43307717141624
2819,309.76257274908437
2820,291.17540262541235
2821,279.48101342261134
2822,306.28470211918864
2823,282.84449109554043
2824,299.4936626085593
2825,302.1727784994702
2826,296.7572965603794
2827,294.75147634694366
2828,306.2093294139354
2829,319.6451680623973
2830,320.2860889591247
2831,323.9884141727163
2832,307.96669924396025
2833,286.37870555436075
2834,337.7943491805392
2835,326.8920743038027
2836,325.64017613498856
2837,349.3026735467076
2838,357.90250450582545
2839,320.5218841429693
2840,367.114189855897
2841,346.5391163970649
2842,351.0918170711591
2843,310.8675534872722
2844,328.32851132922076
2845,317.71235241100584
2846,323.4113256168788
2847,337.40819395974944
2848,325.35456950808964
2849,340.52337000461785
2850,305.66044639377503
2851,354.1285374771977
2852,357.28890498072724
2853,365.9446508907643
2854,376.4155032073023
2855,393.3254205707854
2856,347.78646090489923
2857,365.7186842147635
2858,366.1747886466276
2859,362.85359854005605
2860,354.6702866705037
2861,351.1196060608206
2862,341.06344271354953
2863,322.85894309982444
2864,363.42191430206316
2865,327.46704867121366
2866,341.60885676077567
2867,281.33071626312835
2868,273.2170083046641
2869,259.0462028705507
2870,279.35904255073115
2871,268.97227423080346
2872,243.86223942188983
2873,260.2780748103092
2874,253.60441560288578
2875,253.20937764488536
2876,254.2411126332334
2877,252.22659318876742
2878,258.0406007743247
2879,234.04139105942951
2880,225.82860093765132
2881,232.45851748552155
2882,226.94228820127995
2883,229.69640045310308
2884,227.09812127148535
2885,234.95322593929757
2886,234.45344553868202
2887,227.81017747612506
2888,219.62841885311298
2889,221.23787541491927
2890,225.52695408961492
2891,214.33832105805456
2892,216.2740135914129
2893,217.94510508960818
2894,212.266207128106
2895,211.61843669600177
2896,216.57450104947054
2897,211.14331358986718
2898,205.8585095221257
2899,254.6250228675187
2900,258.3027466182125
2901,255.48168804706881
2902,273.40703055828374
2903,295.3227175258926
2904,284.25940630741076
2905,259.868016246371
2906,260.3860192384878
2907,269.16685874807536
2908,292.9918622115792
2909,316.0363387783183
2910,329.8124168448755
2911,269.1342182208563
2912,275.07272990581924
2913,244.48617327282386
2914,217.96128378540695
2915,211.38481890897592
2916,209.2631864682804
2917,225.83783226897128
2918,211.96388309455455
2919,214.1171640795914
2920,206.99808335008132
2921,209.59184556589403
2922,215.86198576428293
2923,216.5606908843997
2924,229.9034306724425
2925,228.45575890750393
2926,232.9716556743691
2927,231.9790895088466
2928,221.55933308104764
2929,253.90425484187725
2930,243.23834384285624
2931,245.8502423138108
2932,238.93689761427427
2933,242.9422060236313
2934,269.3053090600719
2935,256.58365953747864
2936,266.3812744596729
2937,271.6878576589488
2938,249.4094093596077
2939,272.59836730355073
2940,266.3879203497093
2941,260.98826807078524
2942,267.6795952090832
2943,259.95934788893624
2944,281.170288829085
2945,250.6824457629399
2946,257.9777669367445
2947,260.86638999202114
2948,264.52506052680434
2949,262.7309510877847
2950,270.43443280450435
2951,278.64917105093923
3504,360.85698417292195
3505,322.39491562524796
3506,336.0626708979634
3507,350.2964709322053
3508,357.140268632704
3509,311.47622970398027
3510,342.63475470274864
3511,327.4272739997716
3512,361.96201609195333
3513,335.85086509387185
3514,303.44399838001345
3515,352.6543027352885
3516,327.2934026331978
3517,324.2390274477674
3518,327.94664899593425
3519,317.05763731993574
3520,323.04335379643334
3521,328.1565664015455
3522,310.5717699878518
3523,314.9362308212721
3524,292.2944203600274
3525,325.83069558776947
3526,333.78092038966025
3527,347.02347779725324
3528,320.8765989992714
3529,322.90854369509776
3530,308.9079955119983
3531,315.0157551712926
3532,359.39427980519434
3533,348.98975004666806
3534,382.52233375031796
3535,363.11856412283254
3536,335.8964701719776
3537,353.02023638168805
3538,335.9685325503931
3539,321.0927358397058
3540,282.62993454633505
3541,261.69122727733685
3542,284.6326015610729
3543,266.2112677089282
3544,279.56966806971496
3545,300.25687032765063
3546,307.49764565414694
3547,283.5062172951305
3548,293.92009878946743
3549,300.247519563163
3550,312.4181540184864
3551,316.6195651673037
3552,301.1427196771897
3553,339.4099667018486
3554,343.3957196027528
3555,356.2171973534994
3556,364.3946923403188
3557,361.4712309483207
3558,329.3847959268632
3559,332.4060727363516
3560,334.1257732966028
3561,336.8671558084355
3562,361.8595197049641
3563,366.7027789915122
3564,339.18725029614257
3565,318.87486375732675
3566,319.98260741486854
3567,336.72598721629436
3568,367.4914185509601
3569,338.4942148992424
3570,343.80072773705615
3571,343.20613916358474
3572,329.0980056514344
3573,344.58415312430253
3574,332.40480512544536
3575,342.83130337636
3576,349.7467252077415
3577,319.0433488664415
3578,332.24100319696925
3579,330.4061477496768
3580,359.7118869571362
3581,366.2840369116543
3582,332.2051932682949
3583,330.2466065267141
3584,342.5652960931557
3585,317.4289922206628
3586,311.2370146203921
3587,324.57393998242526
3588,302.9202200838326
3589,308.70945748472036
3590,293.2055980171529
3591,233.73675593620663
3592,246.44763817650394
3593,259.61788596892245
3594,282.2711138845513
3595,277.2788884827826
3596,305.964707650028
3597,315.2462522948121
3598,262.413983475549
3599,278.21614052071817
3600,285.89929462084297
3601,252.52195997019902
3602,250.5658163623511
3603,266.95922406921824
3604,252.2986745903722
3605,258.0118487336393
3606,254.58057759720964
3607,248.96875793612628
3608,257.8447074899024
3609,242.63903374884126
3610,272.53860315770487
3611,276.2363347727658
3612,257.3324596263274
3613,268.9528051327125
3614,286.5388570451494
3615,263.10818045638587
3616,242.12674296990804
3617,269.849762632508
3618,259.97161452703506
3619,255.25950103986617
3620,262.8212222833981
3621,245.39529403182348
3622,247.4796683244235
3623,250.63513805029433
3624,244.60993588836644
3625,242.97747324042743
3626,231.49338734052202
3627,242.22951894772604
3628,230.56575667979115
3629,251.8029274017635
3630,256.450187085603
3631,235.75145960959537
3632,259.30665582114136
3633,231.61372123533522
3634,250.19842578072098
3635,242.39871152252277
3636,264.9969141790436
3637,255.5543533105781
3638,250.30852136540426
3639,242.20166740064147
3640,240.05362004075982
3641,238.4521964627702
3642,253.11285746698178
3643,250.16231772730313
3644,276.7411958651552
3645,275.41879581199885
3646,272.6394288510072
3647,265.7305689988062
3648,259.8675802621547
3649,295.19710794600644
3650,305.5950875315816
3651,309.23516548476346
3652,286.96607269430484
3653,303.34103799909263
3654,354.3943745000483
3655,337.65733666404736
3656,348.8376159240705
3657,301.52919494130316
3658,304.88837987824496
3659,285.837661687452
3660,296.83177109970126
3661,250.74212097100065
3662,250.77530245250463
3663,245.24806989022852
3664,234.2967967198431
3665,237.6698468563857
3666,248.55952570344607
3667,237.86321070678065
3668,266.41793490165475
3669,276.0344004190027
3670,264.40833395295925
3671,293.9123384035157
4224,312.11219947564314
4225,328.47302755833516
4226,320.93683770163665
4227,331.3817501708126
4228,311.9257214613148
4229,279.6618413405883
4230,284.0973929539682
4231,271.1249498156976
4232,282.06873314324616
4233,265.1598799045271
4234,273.3914005532433
4235,289.8445521666322
4236,277.83449905478545
4237,263.79157614169065
4238,268.8809952517554
4239,293.39188197559554
4240,303.4223493681513
4241,260.91291589383513
4242,287.38096389664236
4243,259.7380659114068
4244,272.24568060741706
4245,356.9975724868994
4246,325.29277205736804
4247,315.5359098463439
4248,332.49127067602024
4249,298.87250985729844
4250,270.0535891438601
4251,324.00788984140974
4252,371.10070870132967
4253,344.25682675152734
4254,358.2835184703715
4255,356.01611203978706
4256,325.51725896601397
4257,332.4094824421083
4258,260.35246856406513
4259,261.99898572577786
4260,274.7857916632504
4261,254.36423321904826
4262,301.9056436812081
4263,275.61757171373705
4264,283.7786585608617
4265,272.4669072998608
4266,291.6440240745606
4267,284.14189883770257
4268,267.42575905979
4269,312.45547886668015
4270,307.0529687751822
4271,361.71315386288995
4272,317.83500584094213
4273,325.36351575810545
4274,311.5301372866747
4275,311.33877709926344
4276,369.4706772013757
4277,342.25757759337756
4278,328.6775134566919
4279,365.3883771352072
4280,356.06956788964163
4281,331.27064982049774
4282,325.12399472115686
4283,360.99776126451553
4284,359.641408920366
4285,358.6085411589812
4286,316.7311220813312
4287,357.9580043644451
4288,305.69627871857165
4289,300.34471443617423
4290,338.3265809866381
4291,322.10152690081645
4292,309.1833526076583
4293,313.5089012516334
4294,315.3106601077406
4295,322.3161493206676
4296,326.62087243553333
4297,328.36768797810424
4298,329.15072117426973
4299,368.5625215220386
4300,369.3903452589851
4301,373.98338000376884
4302,348.112084146021
4303,384.7399272227658
4304,382.8828086233882
4305,384.21437264432456
4306,373.39715994790663
4307,351.5620335286905
4308,326.7279804762749
4309,352.20332289175946
4310,326.8478755617835
4311,362.2190217879561
4312,369.2726469026926
4313,342.4867645221693
4314,337.45442553923476
4315,328.5529509313553
4316,347.9923221323459
4317,362.83807966034135
4318,375.64416015026575
4319,376.545663442959
4320,360.7713718936957
4321,361.84228230860873
4322,326.2854044928016
4323,387.53379850211184
4324,364.4134782353832
4325,369.7906476716881
4326,342.78191612671856
4327,306.3929563281504
4328,329.4650988718861
4329,375.7308507162672
4330,357.1497421584117
4331,365.3887115823363
4332,349.19393869782704
4333,370.9916377833622
4334,363.1492254341192
4335,371.2093024130878
4336,368.95721898456077
4337,356.25356437577176
4338,363.99773093510754
4339,354.3054974366953
4340,375.05216134271717
4341,376.06631394972777
4342,370.94260246218937
4343,368.23037624312735
4344,363.7388989257262
4345,348.9704808739116
4346,400.92089914971086
4347,376.92340915296387
4348,374.5985777498565
4349,378.1760313483056
4350,376.11133359813556
4351,375.737799058567
4352,333.4084910011481
4353,328.21477748005594
4354,364.80323499152684
4355,363.1563038541956
4356,379.84306810034855
4357,396.5251188177997
4358,352.75823807882836
4359,388.62286677421724
4360,379.5175124773745
4361,371.7165703486792
4362,398.2853973214538
4363,393.75601511814364
4364,371.018253627061
4365,376.0685183834688
4366,396.07042564222
4367,370.41179080629104
4368,386.26223243567824
4369,362.7868035890554
4370,390.6432312939332
4371,401.65934518076085
4372,343.8728376627141
4373,338.4263245554611
4374,371.9262685841508
4375,365.96288538096655
4376,369.44637673708513
4377,397.7524645768841
4378,377.7924284530499
4379,393.62790893516814
4380,387.2778129297236
4381,389.3079935665815
4382,383.1354362733763
4383,387.2805120130672
4384,403.6897247489216
4385,376.0507762598761
4386,379.93473738108787
4387,377.2400409165456
4388,377.72633069567206
4389,393.9926387666039
4390,384.836741772077
4391,402.0517027149986
4392,385.7465643214496
4393,382.51842199425886
4394,391.60070383256294
4395,386.7334178023812
4396,382.1854752138738
4397,354.27572585148164
4398,357.7517061604215
4399,347.916578876872
4400,361.2057688447501
4401,346.43371074288706
4402,310.58253207407773
4403,282.0033392247842
4404,298.39498497835245
4405,282.7109289772872
4406,297.3950646322312
4407,259.6199003211254
4408,267.3416834061166
4409,301.4136628246332
4410,301.89151364104777
4411,306.8743642793356
4412,291.8949749909421
4413,291.43128932005345
4414,326.4671535133073
4415,346.8584873499295
4968,289.5056275817674
4969,279.1797062943796
4970,293.2245706909314
4971,280.4241748230641
4972,288.4955656221826
4973,280.3027607650622
4974,297.5324840876829
4975,304.71088349416493
4976,325.50017314548467
4977,302.8339711231419
4978,331.0835428908454
4979,306.31610077310285
4980,311.0803780710908
4981,301.7691656691032
4982,312.0236636594859
4983,298.41952233708946
4984,285.8021791529744
4985,317.9199496585176
4986,287.6084411701625
4987,308.02152533659205
4988,301.8047958778247
4989,318.5998415598295
4990,314.86285400799255
4991,296.77566060189855
4992,301.62901962759014
4993,302.55141853999527
4994,292.34571826759975
4995,293.359351714251
4996,288.95211559328646
4997,320.9470333623746
4998,298.29583993837747
4999,286.42599357617945
5000,290.07380542462516
5001,343.776782540741
5002,306.14621709916315
5003,298.9065153965697
5004,314.7732147377969
5005,385.386543853449
5006,394.6912313362263
5007,307.4746933805613
5008,302.67353843018856
5009,314.5124111725423
5010,303.53770100267127
5011,363.97701164705956
5012,298.8420088630539
5013,367.4551267838501
5014,372.4166209664361
5015,346.2074251482494
5016,390.9851904272111
5017,312.1919682497945
5018,325.66811771394504
5019,341.40173822241337
5020,312.8521460561585
5021,396.16828099345867
5022,327.0973530302403
5023,317.55311354219793
5024,331.5680842140845
5025,266.78811728632024
5026,260.4402813266305
5027,290.91806686698976
5028,274.1493645010364
5029,285.1053959806464
5030,277.38363338961835
5031,301.42318110412305
5032,300.1899353562543
5033,272.75043781972886
5034,268.72326587486435
5035,274.70207589204324
5036,270.53554729535534
5037,270.59518779961684
5038,276.33243061705525
5039,262.44849150300496
5040,263.7343007155359
5041,255.22981325784002
5042,259.7545429609089
5043,248.03833450917418
5044,273.2601629375574
5045,261.22746982237436
5046,261.82416900220244
5047,251.2691128691195
5048,288.673767651909
5049,296.971888599866
5050,289.45932228777576
5051,284.19558045966903
5052,300.08666121129016
5053,296.7382460908485
5054,301.27524228036054
5055,307.42808866814397
5056,301.4208148353496
5057,297.210863899169
5058,288.81711083898153
5059,307.8021184920388
5060,292.0743098417503
5061,295.36638880375097
5062,287.3302354943799
5063,310.0192890653222
5064,298.2003546129433
5065,297.65783154764824
5066,309.83459392907974
5067,328.2785962880859
5068,303.37472008219197
5069,301.5407632869073
5070,297.93690872938697
5071,306.73952770350286
5072,297.06862015641656
5073,291.1754384019657
5074,275.31194656233606
5075,289.3770448125154
5076,273.58276926972303
5077,288.61027916950104
5078,284.59413192783353
5079,256.8262909473263
5080,274.00956253387153
5081,289.7395117341904
5082,283.69772670996866
5083,297.56248196280376
5084,305.54058944594624
5085,299.3498476492741
5086,362.23850433527525
5087,320.79226584012184
5088,319.06488613572543
5089,307.3841258285061
5090,328.9875361422323
5091,302.5345039164442
5092,322.0840325599222
5093,324.4869498959322
5094,331.6823935832824
5095,329.5420182797449
5096,318.52225674428365
5097,314.74716231117924
5098,398.7733745319463
5099,325.3854617335258
5100,387.9916473244809
5101,378.46041696529386
5102,318.2503473612392
5103,362.19991226891995
5104,366.49308823965333
5105,289.9403985399007
5106,297.98033897818215
5107,307.9244492139253
5108,359.76786474691426
5109,367.6480219366018
5110,398.4119100955569
5111,395.3096248398128
5112,309.62192725736264
5113,381.66028940446625
5114,306.2981926450314
5115,299.9501591101848
5116,307.27970304675625
5117,325.3155658280481
5118,298.42040821073493
5119,312.13165581345214
5120,299.2693524803771
5121,302.7316885259624
5122,271.59193096257525
5123,272.54972631417576
5124,229.35055982016092
5125,244.6708075101461
5126,240.71592309627624
5127,240.90634730155315
5128,221.63749934329303
5129,241.30884711672576
5130,267.1399226328213
5131,276.6704414546729
5132,290.117175276577
5133,265.34580329344266
5134,278.62297813146944
5135,299.8208746653311
5136,269.79859595904486
5137,266.0747061804357
5138,281.1447173787303
5139,280.9832168717891
5140,288.4714679525029
5141,286.887828664786
5142,312.0741989239615
5143,307.37029616157196
5144,316.5064162772707
5145,281.8968658313718
5146,304.7525922295613
5147,322.36970481184585
5148,274.9113367593864
5149,280.44089363612056
5150,278.8071784147589
5151,278.3910254448114
5152,250.57448445828481
5153,267.97015821170714
5154,262.075791056549
5155,284.0785278845889
5156,277.03561903718685
